"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID","Parent PID"
"8:40:54.5765708 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9B271454ED4348B47B365F93ADEAC015\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 152, Data: C:\Program Files\Common Files\Microsoft Shared\OFFICE12\Cultures\OFFICE.ODF","2408","2308"
"8:40:54.5765821 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9B271454ED4348B47B365F93ADEAC015","SUCCESS","","2408","2308"
"8:40:54.5766028 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6BD49C8A516ED41BB0C0D31B0F52BC","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5766230 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6BD49C8A516ED41BB0C0D31B0F52BC\00002119410000000000000000F01FEC","BUFFER OVERFLOW","Length: 144","2408","2308"
"8:40:54.5766728 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6BD49C8A516ED41BB0C0D31B0F52BC\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 134, Data: C:\Program Files\Common Files\Microsoft Shared\OFFICE12\MSPTLS.DLL","2408","2308"
"8:40:54.5766904 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6BD49C8A516ED41BB0C0D31B0F52BC","SUCCESS","","2408","2308"
"8:40:54.5767126 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\4006F64980E4BACB0EF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5767324 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\4006F64980E4BACB0EF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5767440 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\4006F64980E4BACB0EF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5767624 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1FA18F7974E099CD0AF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5767802 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1FA18F7974E099CD0AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","BUFFER OVERFLOW","Length: 144","2408","2308"
"8:40:54.5767954 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1FA18F7974E099CD0AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 256, Data: >ATL80.dll\Microsoft.VC80.ATL,version=""8.0.50727.42"",publicKeyToken=""1fc8b3b9a1e18e3b"",type=""win32"",processorArchitecture=""x86""","2408","2308"
"8:40:54.5768051 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1FA18F7974E099CD0AF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5768203 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1FA18F7974E099CD0CF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5768352 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1FA18F7974E099CD0CF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5768467 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1FA18F7974E099CD0CF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5768603 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1FA18F7974E099CD0BF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5768720 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1FA18F7974E099CD0BF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5769025 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1FA18F7974E099CD0BF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5769198 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\4006F64980E4BACB0DF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5769731 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\4006F64980E4BACB0DF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5769867 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\4006F64980E4BACB0DF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5770070 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DA42BC89BF25F5BD0AF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5771192 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DA42BC89BF25F5BD0AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","BUFFER OVERFLOW","Length: 144","2408","2308"
"8:40:54.5771311 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DA42BC89BF25F5BD0AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 260, Data: >msvcr80.dll\Microsoft.VC80.CRT,version=""8.0.50727.42"",publicKeyToken=""1fc8b3b9a1e18e3b"",type=""win32"",processorArchitecture=""x86""","2408","2308"
"8:40:54.5771420 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DA42BC89BF25F5BD0AF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5771622 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DA42BC89BF25F5BD0CF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5771808 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DA42BC89BF25F5BD0CF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5771958 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DA42BC89BF25F5BD0CF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5772124 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DA42BC89BF25F5BD0BF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5772272 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DA42BC89BF25F5BD0BF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5772354 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\DA42BC89BF25F5BD0BF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5772492 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\82DE7549CF3F8CCB0DF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5772607 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\82DE7549CF3F8CCB0DF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5772684 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\82DE7549CF3F8CCB0DF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5772819 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2A31EAB9FA7E3C6D0AF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5772934 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2A31EAB9FA7E3C6D0AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","BUFFER OVERFLOW","Length: 144","2408","2308"
"8:40:54.5773005 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2A31EAB9FA7E3C6D0AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 258, Data: >mfcm80.dll\Microsoft.VC80.MFC,version=""8.0.50727.42"",publicKeyToken=""1fc8b3b9a1e18e3b"",type=""win32"",processorArchitecture=""x86""","2408","2308"
"8:40:54.5773081 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2A31EAB9FA7E3C6D0AF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5773218 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2A31EAB9FA7E3C6D0CF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5773334 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2A31EAB9FA7E3C6D0CF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5773410 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2A31EAB9FA7E3C6D0CF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5773545 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2A31EAB9FA7E3C6D0BF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5773658 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2A31EAB9FA7E3C6D0BF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5773735 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2A31EAB9FA7E3C6D0BF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5773906 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\B92D5049E11C93DB0DF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5774022 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\B92D5049E11C93DB0DF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5774098 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\B92D5049E11C93DB0DF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5774233 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6EC3DF47D8A2C9E00AF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5774346 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6EC3DF47D8A2C9E00AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","BUFFER OVERFLOW","Length: 144","2408","2308"
"8:40:54.5774430 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6EC3DF47D8A2C9E00AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 268, Data: >mfc80CHS.dll\Microsoft.VC80.MFCLOC,version=""8.0.50727.42"",publicKeyToken=""1fc8b3b9a1e18e3b"",type=""win32"",processorArchitecture=""x86""","2408","2308"
"8:40:54.5774511 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6EC3DF47D8A2C9E00AF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5774647 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6EC3DF47D8A2C9E00CF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5774765 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6EC3DF47D8A2C9E00CF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5774841 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6EC3DF47D8A2C9E00CF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5774975 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6EC3DF47D8A2C9E00BF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5775090 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6EC3DF47D8A2C9E00BF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5775167 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6EC3DF47D8A2C9E00BF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5775305 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\77AE531D63D456630DF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5775416 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\77AE531D63D456630DF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5775493 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\77AE531D63D456630DF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5775630 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\D94C8360B8BB1DC41B1950E0F8237563","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5775744 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\D94C8360B8BB1DC41B1950E0F8237563\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 128, Data: C?\Program Files\Common Files\Microsoft Shared\OFFICE12\MSO.DLL","2408","2308"
"8:40:54.5775825 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\D94C8360B8BB1DC41B1950E0F8237563","SUCCESS","","2408","2308"
"8:40:54.5775962 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2562336682C91B850AF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5776075 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2562336682C91B850AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","BUFFER OVERFLOW","Length: 144","2408","2308"
"8:40:54.5776147 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2562336682C91B850AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 274, Data: >\policy.8.0.Microsoft.VC80.ATL,version=""8.0.50727.42"",publicKeyToken=""1fc8b3b9a1e18e3b"",type=""win32-policy"",processorArchitecture=""x86""","2408","2308"
"8:40:54.5776224 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2562336682C91B850AF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5776362 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2562336682C91B850CF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5776480 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2562336682C91B850CF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5776559 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\2562336682C91B850CF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5776693 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6F949E36CB3004C50AF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5776803 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6F949E36CB3004C50AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","BUFFER OVERFLOW","Length: 144","2408","2308"
"8:40:54.5776874 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6F949E36CB3004C50AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 274, Data: >\policy.8.0.Microsoft.VC80.CRT,version=""8.0.50727.42"",publicKeyToken=""1fc8b3b9a1e18e3b"",type=""win32-policy"",processorArchitecture=""x86""","2408","2308"
"8:40:54.5776985 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6F949E36CB3004C50AF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5777126 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6F949E36CB3004C50CF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5777243 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6F949E36CB3004C50CF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5777320 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\6F949E36CB3004C50CF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5777455 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6C7B862FD11C450AF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5777570 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6C7B862FD11C450AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","BUFFER OVERFLOW","Length: 144","2408","2308"
"8:40:54.5777640 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6C7B862FD11C450AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 274, Data: >\policy.8.0.Microsoft.VC80.MFC,version=""8.0.50727.42"",publicKeyToken=""1fc8b3b9a1e18e3b"",type=""win32-policy"",processorArchitecture=""x86""","2408","2308"
"8:40:54.5777717 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6C7B862FD11C450AF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5777852 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6C7B862FD11C450CF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5777968 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6C7B862FD11C450CF18C3B9B1A1EE8\00002119410000000000000000F01FEC","SUCCESS","Type: REG_SZ, Length: 2, Data: ","2408","2308"
"8:40:54.5778044 AM","EXCEL.EXE","1248","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\9D6C7B862FD11C450CF18C3B9B1A1EE8","SUCCESS","","2408","2308"
"8:40:54.5778179 AM","EXCEL.EXE","1248","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\F3D0372D14C348850AF18C3B9B1A1EE8","SUCCESS","Desired Access: Read","2408","2308"
"8:40:54.5778290 AM","EXCEL.EXE","1248","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\F3D0372D14C348850AF18C3B9B1A1EE8\00002119410000000000000000F01FEC","BUFFER OVERFLOW","Length: 144","2408","2308"
